GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
192.23809523809524,115.13636363636364,188.13636363636363,149.0,126.4090909090909,92.68181818181819,149.5,106.57142857142857,210.1,219.36363636363637,127.95238095238095,160.0909090909091,135.23809523809524,121.68181818181819,171.86363636363637,154.86363636363637,138.4090909090909,227.1904761904762,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
135.23809523809524,171.86363636363637,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
,,219.36363636363637,121.68181818181819,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
,,,,227.1904761904762,160.0909090909091,188.13636363636363,210.1,185.42857142857142,138.4090909090909,149.5,106.57142857142857,127.95238095238095,149.0,192.23809523809524,164.95454545454547,92.68181818181819,126.4090909090909,115.13636363636364,,127.95238095238095,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
,,,,,,,,,,,,,,,,,,,,,188.13636363636363,138.4090909090909,210.1,185.42857142857142,227.1904761904762,160.0909090909091,106.57142857142857,149.5,171.86363636363637,219.36363636363637,121.68181818181819,135.23809523809524,149.0,115.13636363636364,92.68181818181819,192.23809523809524,126.4090909090909,164.95454545454547
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
,121.68181818181819,135.23809523809524,219.36363636363637,160.0909090909091,185.42857142857142,127.95238095238095,154.86363636363637,164.95454545454547,171.86363636363637,,138.4090909090909,106.57142857142857,92.68181818181819,126.4090909090909,192.23809523809524,188.13636363636363,,227.1904761904762,115.13636363636364,106.57142857142857,127.95238095238095,171.86363636363637,154.86363636363637,164.95454545454547,160.0909090909091,185.42857142857142,138.4090909090909,115.13636363636364,121.68181818181819,135.23809523809524,219.36363636363637,227.1904761904762,92.68181818181819,149.0,188.13636363636363,126.4090909090909,149.5,192.23809523809524
