GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW7*,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW25*,GW26,GW27,GW28,GW28*,GW29,GW30,GW31,GW32,GW33,GW34,GW34*,GW35,GW35*,GW36,GW37,GW37*,GW38
1.3077193083341552,0.9844933516744456,1.2892984684239515,1.0833150292942904,0.7980219987897028,0.8542266638758905,1.1947313769002879,,0.9403602811577533,0.9389239337306036,0.8125917946683899,0.8016431584688227,1.010887353749576,1.3374621139775715,0.8449504958827249,0.6328308381653492,0.8420986857235575,0.9148620736252471,1.2719234848242242,0.6804058692758057,1.2892984684239515,0.9844933516744456,1.3077193083341552,1.2719234848242242,0.6804058692758057,1.010887353749576,0.8016431584688227,,0.8125917946683899,1.3374621139775715,,,0.9403602811577533,0.6328308381653492,0.9148620736252471,0.8420986857235575,0.8449504958827249,0.9389239337306036,0.8542266638758905,,1.1947313769002879,1.0833150292942904,,0.7980219987897028
0.9403602811577533,,1.3077193083341552,0.8542266638758905,0.8449504958827249,0.7980219987897028,0.9389239337306036,0.6804058692758057,1.1947313769002879,0.8125917946683899,1.0833150292942904,1.4592537194576516,0.9148620736252471,0.8420986857235575,1.010887353749576,1.2719234848242242,1.3374621139775715,,1.2892984684239515,0.6328308381653492,1.3077193083341552,0.6804058692758057,0.9403602811577533,1.2892984684239515,0.6328308381653492,0.9148620736252471,1.4592537194576516,,1.0833150292942904,0.8420986857235575,0.9844933516744456,0.8125917946683899,1.1947313769002879,1.2719234848242242,0.9844933516744456,1.3374621139775715,1.010887353749576,,0.7980219987897028,,0.9389239337306036,0.8542266638758905,,0.8449504958827249
0.6804058692758057,1.2892984684239515,0.6328308381653492,0.8449504958827249,0.8542266638758905,0.8125917946683899,0.7980219987897028,,1.2719234848242242,0.9403602811577533,0.9148620736252471,0.9844933516744456,1.3077193083341552,1.4592537194576516,1.1947313769002879,1.0833150292942904,0.8016431584688227,0.8420986857235575,,0.9389239337306036,0.6328308381653492,1.2892984684239515,0.6804058692758057,1.010887353749576,0.9389239337306036,1.3077193083341552,1.010887353749576,0.9844933516744456,0.9148620736252471,1.4592537194576516,,,1.2719234848242242,1.0833150292942904,0.8420986857235575,0.8016431584688227,0.9403602811577533,,0.8125917946683899,,0.7980219987897028,0.8449504958827249,1.1947313769002879,0.8542266638758905
0.7980219987897028,1.1947313769002879,0.8125917946683899,1.2719234848242242,0.9403602811577533,0.6804058692758057,0.8420986857235575,,1.010887353749576,0.6328308381653492,1.3374621139775715,0.8449504958827249,0.8016431584688227,0.9389239337306036,1.2892984684239515,1.3077193083341552,0.9844933516744456,1.4592537194576516,0.8542266638758905,1.0833150292942904,0.8125917946683899,1.1947313769002879,0.7980219987897028,0.8542266638758905,1.0833150292942904,0.8016431584688227,,0.8449504958827249,1.3374621139775715,0.9389239337306036,,,1.010887353749576,1.3077193083341552,1.4592537194576516,0.9844933516744456,0.6328308381653492,,0.6804058692758057,,0.8420986857235575,1.2719234848242242,1.2892984684239515,0.9403602811577533
1.0833150292942904,1.3374621139775715,1.4592537194576516,0.9403602811577533,1.010887353749576,0.6328308381653492,0.6804058692758057,,0.8542266638758905,0.8420986857235575,0.7980219987897028,1.2719234848242242,0.9844933516744456,1.3077193083341552,0.9148620736252471,0.9389239337306036,1.1947313769002879,0.8449504958827249,0.8016431584688227,0.8125917946683899,1.4592537194576516,1.3374621139775715,1.0833150292942904,0.8016431584688227,0.8125917946683899,0.9844933516744456,,1.2719234848242242,0.7980219987897028,1.3077193083341552,,,0.8542266638758905,0.9389239337306036,0.8449504958827249,1.1947313769002879,0.8420986857235575,,0.6328308381653492,,0.6804058692758057,0.9403602811577533,0.9148620736252471,1.010887353749576
1.2719234848242242,0.6328308381653492,0.9148620736252471,1.3077193083341552,0.6804058692758057,1.3374621139775715,1.010887353749576,,0.8420986857235575,0.8016431584688227,1.4592537194576516,1.0833150292942904,0.8542266638758905,0.9403602811577533,0.9389239337306036,0.8449504958827249,0.7980219987897028,1.1947313769002879,0.9844933516744456,1.2892984684239515,0.9148620736252471,1.010887353749576,1.2719234848242242,0.9844933516744456,1.2892984684239515,0.8542266638758905,,1.0833150292942904,1.4592537194576516,0.9403602811577533,,0.8016431584688227,0.8420986857235575,0.8449504958827249,1.1947313769002879,0.7980219987897028,0.9389239337306036,,1.3374621139775715,,0.6328308381653492,1.3077193083341552,,0.6804058692758057
0.8420986857235575,0.8125917946683899,1.3374621139775715,0.9389239337306036,1.1947313769002879,1.2892984684239515,0.8542266638758905,,0.8449504958827249,0.9148620736252471,1.2719234848242242,0.7980219987897028,0.9403602811577533,0.9844933516744456,0.6804058692758057,1.4592537194576516,1.010887353749576,1.3077193083341552,1.0833150292942904,0.8016431584688227,1.3374621139775715,0.8542266638758905,0.8420986857235575,1.0833150292942904,0.8016431584688227,0.9403602811577533,,0.7980219987897028,1.2719234848242242,0.9844933516744456,,,0.8449504958827249,1.4592537194576516,1.3077193083341552,1.010887353749576,0.6804058692758057,0.9148620736252471,1.2892984684239515,,0.8125917946683899,0.9389239337306036,,1.1947313769002879
1.010887353749576,0.9148620736252471,0.9844933516744456,0.6804058692758057,0.6328308381653492,1.2719234848242242,1.4592537194576516,,0.8016431584688227,0.8449504958827249,0.8420986857235575,1.3077193083341552,0.7980219987897028,1.0833150292942904,1.3374621139775715,0.8542266638758905,1.2892984684239515,0.8125917946683899,0.9389239337306036,0.9403602811577533,0.9844933516744456,0.9148620736252471,1.010887353749576,0.9389239337306036,0.9403602811577533,0.7980219987897028,,,0.8420986857235575,1.0833150292942904,,0.8449504958827249,0.8016431584688227,0.8542266638758905,0.8125917946683899,1.2892984684239515,,,1.2719234848242242,1.3077193083341552,1.4592537194576516,0.6804058692758057,1.3374621139775715,0.6328308381653492
0.9844933516744456,1.3077193083341552,0.9403602811577533,0.8016431584688227,1.3374621139775715,1.4592537194576516,0.6328308381653492,,1.2892984684239515,1.0833150292942904,0.9389239337306036,1.010887353749576,0.8125917946683899,0.6804058692758057,0.8420986857235575,1.1947313769002879,0.8449504958827249,0.7980219987897028,0.9148620736252471,1.2719234848242242,0.9403602811577533,0.6328308381653492,0.9844933516744456,0.9148620736252471,1.2719234848242242,0.8125917946683899,,1.010887353749576,0.9389239337306036,0.6804058692758057,,1.0833150292942904,1.2892984684239515,1.1947313769002879,0.7980219987897028,0.8449504958827249,0.8420986857235575,,1.4592537194576516,,1.3077193083341552,0.8016431584688227,,1.3374621139775715
0.9148620736252471,0.9403602811577533,0.9389239337306036,0.8420986857235575,1.4592537194576516,0.8016431584688227,1.3374621139775715,,1.0833150292942904,0.9844933516744456,1.2892984684239515,0.6328308381653492,1.1947313769002879,0.8449504958827249,1.2719234848242242,0.6804058692758057,0.8125917946683899,0.8542266638758905,1.3077193083341552,1.010887353749576,0.9389239337306036,0.9403602811577533,0.9148620736252471,1.3077193083341552,1.010887353749576,1.1947313769002879,,0.6328308381653492,1.2892984684239515,0.8449504958827249,,,1.0833150292942904,0.6804058692758057,0.8542266638758905,0.8125917946683899,1.2719234848242242,0.9844933516744456,0.8016431584688227,,1.3374621139775715,0.8420986857235575,,1.4592537194576516
